lens_id,label,value,category
olympus_m_14-150_4-5p6,Maximum aperture,F4–5.6,Aperture
olympus_m_14-150_4-5p6,Minimum aperture,F22,Aperture
olympus_m_14-150_4-5p6,Aperture ring,No,Aperture
olympus_m_14-150_4-5p6,Number of diaphragm blades,7,Aperture
olympus_m_14-150_4-5p6,Aperture notes,rounded blades,Aperture
olympus_m_14-150_4-5p6,Elements,15,Optics
olympus_m_14-150_4-5p6,Groups,11,Optics
olympus_m_14-150_4-5p6,Special elements / coatings,"2 ED glass elements
3 aspherical elements (1 ED glass)",Optics
olympus_m_14-150_4-5p6,Minimum focus,0.50 m (19.69″),Focus
olympus_m_14-150_4-5p6,Maximum magnification,0.24×,Focus
olympus_m_14-150_4-5p6,Autofocus,Yes,Focus
olympus_m_14-150_4-5p6,Motor type,Micromotor,Focus
olympus_m_14-150_4-5p6,Full time manual,Yes,Focus
olympus_m_14-150_4-5p6,Focus method,Internal,Focus
olympus_m_14-150_4-5p6,Distance scale,No,Focus
olympus_m_14-150_4-5p6,DoF scale,No,Focus
olympus_m_14-150_4-5p6,Weight,280 g (0.62 lb),Physical
olympus_m_14-150_4-5p6,Diameter,64 mm (2.5″),Physical
olympus_m_14-150_4-5p6,Length,83 mm (3.27″),Physical
olympus_m_14-150_4-5p6,Colour,Black,Physical
olympus_m_14-150_4-5p6,Zoom method,Rotary (extending),Physical
olympus_m_14-150_4-5p6,Filter thread,58.0 mm,Physical
olympus_m_14-150_4-5p6,Filter notes,Does not rotate on focus,Physical
olympus_m_14-150_4-5p6,Hood supplied,No,Physical
olympus_m_14-150_4-5p6,Hood product code,LH-61C,Physical
olympus_m_14-150_4-5p6,Tripod collar,No,Physical
olympus_m_9-18_4-5p6,Lens type,Zoom lens,Principal specifications
olympus_m_9-18_4-5p6,Max Format size,FourThirds,Principal specifications
olympus_m_9-18_4-5p6,Focal length,9–18 mm,Principal specifications
olympus_m_9-18_4-5p6,Image stabilization,No,Principal specifications
olympus_m_9-18_4-5p6,Lens mount,Micro Four Thirds,Principal specifications
olympus_m_9-18_4-5p6,Maximum aperture,F4–5.6,Aperture
olympus_m_9-18_4-5p6,Minimum aperture,F22,Aperture
olympus_m_9-18_4-5p6,Aperture ring,No,Aperture
olympus_m_9-18_4-5p6,Number of diaphragm blades,7,Aperture
olympus_m_9-18_4-5p6,Aperture notes,rounded blades,Aperture
olympus_m_9-18_4-5p6,Elements,12,Optics
olympus_m_9-18_4-5p6,Groups,8,Optics
olympus_m_9-18_4-5p6,Special elements / coatings,1 ED glass element 1 aspherical element,Optics
olympus_m_9-18_4-5p6,Minimum focus,0.25 m (9.84″),Focus
olympus_m_9-18_4-5p6,Maximum magnification,0.1×,Focus
olympus_m_9-18_4-5p6,Autofocus,Yes,Focus
olympus_m_9-18_4-5p6,Motor type,Micromotor,Focus
olympus_m_9-18_4-5p6,Full time manual,Yes,Focus
olympus_m_9-18_4-5p6,Focus method,Internal,Focus
olympus_m_9-18_4-5p6,Distance scale,No,Focus
olympus_m_9-18_4-5p6,DoF scale,No,Focus
olympus_m_9-18_4-5p6,Weight,155 g (0.34 lb),Physical
olympus_m_9-18_4-5p6,Diameter,57 mm (2.22″),Physical
olympus_m_9-18_4-5p6,Length,50 mm (1.95″),Physical
olympus_m_9-18_4-5p6,Colour,Black and silver,Physical
olympus_m_9-18_4-5p6,Zoom method,Rotary (extending),Physical
olympus_m_9-18_4-5p6,Filter thread,52.0 mm,Physical
olympus_m_9-18_4-5p6,Hood supplied,No,Physical
olympus_m_9-18_4-5p6,Hood product code,LH-55B,Physical
olympus_m_9-18_4-5p6,Tripod collar,No,Physical
canon_70-200_2p8_is_ii,Lens type,Zoom lens,Principal specifications
canon_70-200_2p8_is_ii,Max Format size,35mm FF,Principal specifications
canon_70-200_2p8_is_ii,Focal length,70–200 mm,Principal specifications
canon_70-200_2p8_is_ii,Image stabilization,Yes (4 stops),Principal specifications
canon_70-200_2p8_is_ii,Lens mount,Canon EF,Principal specifications
canon_70-200_2p8_is_ii,Maximum aperture,F2.8,Aperture
canon_70-200_2p8_is_ii,Minimum aperture,F32,Aperture
canon_70-200_2p8_is_ii,Aperture ring,No,Aperture
canon_70-200_2p8_is_ii,Number of diaphragm blades,8,Aperture
canon_70-200_2p8_is_ii,Elements,23,Optics
canon_70-200_2p8_is_ii,Groups,19,Optics
canon_70-200_2p8_is_ii,Special elements / coatings,Fluorite and UD lens elements,Optics
canon_70-200_2p8_is_ii,Minimum focus,1.20 m (47.24″),Focus
canon_70-200_2p8_is_ii,Maximum magnification,0.21×,Focus
canon_70-200_2p8_is_ii,Autofocus,Yes,Focus
canon_70-200_2p8_is_ii,Motor type,Ring-type ultrasonic,Focus
canon_70-200_2p8_is_ii,Full time manual,Yes,Focus
canon_70-200_2p8_is_ii,Focus method,Internal,Focus
canon_70-200_2p8_is_ii,Distance scale,Yes,Focus
canon_70-200_2p8_is_ii,DoF scale,Yes,Focus
canon_70-200_2p8_is_ii,Weight,1490 g (3.28 lb),Physical
canon_70-200_2p8_is_ii,Diameter,89 mm (3.5″),Physical
canon_70-200_2p8_is_ii,Length,199 mm (7.83″),Physical
canon_70-200_2p8_is_ii,Materials,"Metal barrel, metal mount",Physical
canon_70-200_2p8_is_ii,Sealing,Yes,Physical
canon_70-200_2p8_is_ii,Colour,Grey and Black,Physical
canon_70-200_2p8_is_ii,Zoom method,Rotary (internal),Physical
canon_70-200_2p8_is_ii,Power zoom,No,Physical
canon_70-200_2p8_is_ii,Zoom lock,Unknown,Physical
canon_70-200_2p8_is_ii,Filter thread,77.0 mm,Physical
canon_70-200_2p8_is_ii,Hood supplied,Yes,Physical
canon_70-200_2p8_is_ii,Hood product code,ET-87,Physical
canon_70-200_2p8_is_ii,Tripod collar,Yes,Physical
canon_70-200_2p8_is_ii,Optional accessories,Soft Case LZ1326,Physical
samsung_50-200_4-5p6_ois,Lens type,Zoom lens,Principal specifications
samsung_50-200_4-5p6_ois,Max Format size,APS-C / DX,Principal specifications
samsung_50-200_4-5p6_ois,Focal length,50–200 mm,Principal specifications
samsung_50-200_4-5p6_ois,Image stabilization,Yes (OIS),Principal specifications
samsung_50-200_4-5p6_ois,Lens mount,Samsung NX,Principal specifications
samsung_50-200_4-5p6_ois,Maximum aperture,F4–5.6,Aperture
samsung_50-200_4-5p6_ois,Minimum aperture,F22,Aperture
samsung_50-200_4-5p6_ois,Aperture ring,No,Aperture
samsung_50-200_4-5p6_ois,Number of diaphragm blades,7,Aperture
samsung_50-200_4-5p6_ois,Aperture notes,Circular aperture,Aperture
samsung_50-200_4-5p6_ois,Elements,17,Optics
samsung_50-200_4-5p6_ois,Groups,13,Optics
samsung_50-200_4-5p6_ois,Special elements / coatings,2 Extra-Low Dispersion elements,Optics
samsung_50-200_4-5p6_ois,Minimum focus,0.98 m (38.58″),Focus
samsung_50-200_4-5p6_ois,Maximum magnification,0.2×,Focus
samsung_50-200_4-5p6_ois,Autofocus,Yes,Focus
samsung_50-200_4-5p6_ois,Motor type,Micromotor,Focus
samsung_50-200_4-5p6_ois,Full time manual,Yes,Focus
samsung_50-200_4-5p6_ois,Focus method,Internal,Focus
samsung_50-200_4-5p6_ois,Distance scale,No,Focus
samsung_50-200_4-5p6_ois,DoF scale,No,Focus
samsung_50-200_4-5p6_ois,Weight,417 g (0.92 lb),Physical
samsung_50-200_4-5p6_ois,Diameter,70 mm (2.76″),Physical
samsung_50-200_4-5p6_ois,Length,101 mm (3.96″),Physical
samsung_50-200_4-5p6_ois,Colour,Black,Physical
samsung_50-200_4-5p6_ois,Zoom method,Rotary (extending),Physical
samsung_50-200_4-5p6_ois,Filter thread,52.0 mm,Physical
samsung_50-200_4-5p6_ois,Hood supplied,Yes,Physical
samsung_50-200_4-5p6_ois,Hood product code,SCH-B 52,Physical
samsung_50-200_4-5p6_ois,Tripod collar,No,Physical
samsung_30_2,Lens type,Prime lens,Principal specifications
samsung_30_2,Max Format size,APS-C / DX,Principal specifications
samsung_30_2,Focal length,30 mm,Principal specifications
samsung_30_2,Image stabilization,No,Principal specifications
samsung_30_2,Lens mount,Samsung NX,Principal specifications
samsung_30_2,Maximum aperture,F2,Aperture
samsung_30_2,Minimum aperture,F22,Aperture
samsung_30_2,Aperture ring,No,Aperture
samsung_30_2,Number of diaphragm blades,7,Aperture
samsung_30_2,Aperture notes,Circular aperture,Aperture
samsung_30_2,Elements,5,Optics
samsung_30_2,Groups,5,Optics
samsung_30_2,Special elements / coatings,1 Aspherical element,Optics
samsung_30_2,Minimum focus,0.25 m (9.84″),Focus
samsung_30_2,Maximum magnification,0.16×,Focus
samsung_30_2,Autofocus,Yes,Focus
samsung_30_2,Motor type,Micromotor,Focus
samsung_30_2,Full time manual,Yes,Focus
samsung_30_2,Focus method,Unit,Focus
samsung_30_2,Focus notes,'Focus-by-wire' manual focus,Focus
samsung_30_2,Distance scale,No,Focus
samsung_30_2,DoF scale,No,Focus
samsung_30_2,Weight,85 g (0.19 lb),Physical
samsung_30_2,Diameter,62 mm (2.42″),Physical
samsung_30_2,Length,22 mm (0.85″),Physical
samsung_30_2,Colour,Black,Physical
samsung_30_2,Filter thread,43.0 mm,Physical
samsung_30_2,Hood supplied,No,Physical
samsung_30_2,Tripod collar,No,Physical
samsung_18-55_3p5-5p6,Lens type,Zoom lens,Principal specifications
samsung_18-55_3p5-5p6,Max Format size,APS-C / DX,Principal specifications
samsung_18-55_3p5-5p6,Focal length,18–55 mm,Principal specifications
samsung_18-55_3p5-5p6,Image stabilization,Yes (OIS),Principal specifications
samsung_18-55_3p5-5p6,Lens mount,Samsung NX,Principal specifications
samsung_18-55_3p5-5p6,Maximum aperture,F3.5–5.6,Aperture
samsung_18-55_3p5-5p6,Minimum aperture,F22,Aperture
samsung_18-55_3p5-5p6,Aperture ring,No,Aperture
samsung_18-55_3p5-5p6,Number of diaphragm blades,7,Aperture
samsung_18-55_3p5-5p6,Aperture notes,Circular diaphragm,Aperture
samsung_18-55_3p5-5p6,Elements,12,Optics
samsung_18-55_3p5-5p6,Groups,9,Optics
samsung_18-55_3p5-5p6,Special elements / coatings,1 Aspherical element,Optics
samsung_18-55_3p5-5p6,Minimum focus,0.28 m (11.02″),Focus
samsung_18-55_3p5-5p6,Maximum magnification,0.22×,Focus
samsung_18-55_3p5-5p6,Autofocus,Yes,Focus
samsung_18-55_3p5-5p6,Motor type,Micromotor,Focus
samsung_18-55_3p5-5p6,Full time manual,Yes,Focus
samsung_18-55_3p5-5p6,Focus method,Unit,Focus
samsung_18-55_3p5-5p6,Weight,198 g (0.44 lb),Physical
samsung_18-55_3p5-5p6,Diameter,63 mm (2.48″),Physical
samsung_18-55_3p5-5p6,Length,65 mm (2.56″),Physical
samsung_18-55_3p5-5p6,Colour,Black,Physical
samsung_18-55_3p5-5p6,Zoom method,Rotary (extending),Physical
samsung_18-55_3p5-5p6,Filter thread,58.0 mm,Physical
samsung_18-55_3p5-5p6,Hood supplied,Yes,Physical
samsung_18-55_3p5-5p6,Tripod collar,No,Physical
nikon_300_2p8g_vrii,Lens type,Prime lens,Principal specifications
nikon_300_2p8g_vrii,Max Format size,35mm FF,Principal specifications
nikon_300_2p8g_vrii,Focal length,300 mm,Principal specifications
nikon_300_2p8g_vrii,Image stabilization,Yes (vibration reduction (VR II) up to 4 stops),Principal specifications
nikon_300_2p8g_vrii,Lens mount,Nikon F (FX),Principal specifications
nikon_300_2p8g_vrii,Maximum aperture,F2.8,Aperture
nikon_300_2p8g_vrii,Minimum aperture,F22,Aperture
nikon_300_2p8g_vrii,Aperture ring,No,Aperture
nikon_300_2p8g_vrii,Number of diaphragm blades,9,Aperture
nikon_300_2p8g_vrii,Aperture notes,rounded blades,Aperture
nikon_300_2p8g_vrii,Elements,11,Optics
nikon_300_2p8g_vrii,Groups,8,Optics
nikon_300_2p8g_vrii,Special elements / coatings,with 3 ED glass elements and Nano Crystal Coat,Optics
nikon_300_2p8g_vrii,Minimum focus,2.30 m (90.55″),Focus
nikon_300_2p8g_vrii,Autofocus,Yes,Focus
nikon_300_2p8g_vrii,Motor type,Ultrasonic,Focus
nikon_300_2p8g_vrii,Full time manual,Yes,Focus
nikon_300_2p8g_vrii,Focus method,Internal,Focus
nikon_300_2p8g_vrii,Distance scale,Yes,Focus
nikon_300_2p8g_vrii,DoF scale,Yes,Focus
nikon_300_2p8g_vrii,Weight,2900 g (6.39 lb),Physical
nikon_300_2p8g_vrii,Diameter,124 mm (4.88″),Physical
nikon_300_2p8g_vrii,Length,268 mm (10.53″),Physical
nikon_300_2p8g_vrii,Sealing,Yes,Physical
nikon_300_2p8g_vrii,Colour,Black,Physical
nikon_300_2p8g_vrii,Filter thread,52.0 mm,Physical
nikon_300_2p8g_vrii,Hood supplied,Yes,Physical
nikon_300_2p8g_vrii,Hood product code,HK-30,Physical
nikon_300_2p8g_vrii,Tripod collar,Yes,Physical
pentax_smc_dfa_100_2p8_wr,Lens type,Prime lens,Principal specifications
pentax_smc_dfa_100_2p8_wr,Max Format size,35mm FF,Principal specifications
pentax_smc_dfa_100_2p8_wr,Focal length,100 mm,Principal specifications
pentax_smc_dfa_100_2p8_wr,Image stabilization,No,Principal specifications
pentax_smc_dfa_100_2p8_wr,Lens mount,Pentax KAF,Principal specifications
pentax_smc_dfa_100_2p8_wr,Maximum aperture,F2.8,Aperture
pentax_smc_dfa_100_2p8_wr,Minimum aperture,F32,Aperture
pentax_smc_dfa_100_2p8_wr,Aperture ring,No,Aperture
pentax_smc_dfa_100_2p8_wr,Number of diaphragm blades,8,Aperture
pentax_smc_dfa_100_2p8_wr,Aperture notes,rounded blades,Aperture
pentax_smc_dfa_100_2p8_wr,Elements,9,Optics
pentax_smc_dfa_100_2p8_wr,Groups,8,Optics
pentax_smc_dfa_100_2p8_wr,Minimum focus,0.30 m (11.81″),Focus
pentax_smc_dfa_100_2p8_wr,Maximum magnification,1×,Focus
pentax_smc_dfa_100_2p8_wr,Autofocus,Yes,Focus
pentax_smc_dfa_100_2p8_wr,Motor type,Screw drive from camera,Focus
pentax_smc_dfa_100_2p8_wr,Full time manual,Yes,Focus
pentax_smc_dfa_100_2p8_wr,Focus method,Extending front,Focus
pentax_smc_dfa_100_2p8_wr,DoF scale,Yes,Focus
pentax_smc_dfa_100_2p8_wr,Weight,340 g (0.75 lb),Physical
pentax_smc_dfa_100_2p8_wr,Diameter,65 mm (2.56″),Physical
pentax_smc_dfa_100_2p8_wr,Length,81 mm (3.17″),Physical
pentax_smc_dfa_100_2p8_wr,Sealing,Yes,Physical
pentax_smc_dfa_100_2p8_wr,Colour,Black,Physical
pentax_smc_dfa_100_2p8_wr,Filter thread,49.0 mm,Physical
pentax_smc_dfa_100_2p8_wr,Hood supplied,Yes,Physical
pentax_smc_dfa_100_2p8_wr,Tripod collar,No,Physical
nikon_tc_20e_iii,Lens type,Teleconverter,Principal specifications
nikon_tc_20e_iii,Max Format size,35mm FF,Principal specifications
nikon_tc_20e_iii,Lens mount,Nikon F (FX),Principal specifications
nikon_tc_20e_iii,Aperture notes,Lens aperture is reduced by two stops (increases focal length of prime lens by 100%),Aperture
nikon_tc_20e_iii,Elements,7,Optics
nikon_tc_20e_iii,Groups,5,Optics
nikon_tc_20e_iii,Special elements / coatings,1 Aspherical lens,Optics
nikon_tc_20e_iii,Full time manual,N/A,Focus
nikon_tc_20e_iii,Weight,330 g (0.73 lb),Physical
nikon_tc_20e_iii,Diameter,66 mm (2.6″),Physical
nikon_tc_20e_iii,Length,48 mm (1.89″),Physical
nikon_tc_20e_iii,Colour,Black,Physical
nikon_tc_20e_iii,Optional accessories,cap BF-3A included,Physical
sigma_17-70_2p8-4_os,Lens type,Zoom lens,Principal specifications
sigma_17-70_2p8-4_os,Max Format size,APS-C / DX,Principal specifications
sigma_17-70_2p8-4_os,Focal length,17–70 mm,Principal specifications
sigma_17-70_2p8-4_os,Image stabilization,Yes (4 stops claimed),Principal specifications
sigma_17-70_2p8-4_os,Lens mount,"Canon EF-S, Nikon F (DX), Pentax KAF3, Sigma SA Bayonet, Sony/Minolta Alpha",Principal specifications
sigma_17-70_2p8-4_os,Maximum aperture,F2.8–4,Aperture
sigma_17-70_2p8-4_os,Minimum aperture,F22–32,Aperture
sigma_17-70_2p8-4_os,Aperture ring,No,Aperture
sigma_17-70_2p8-4_os,Number of diaphragm blades,7,Aperture
sigma_17-70_2p8-4_os,Aperture notes,rounded diaphragm,Aperture
sigma_17-70_2p8-4_os,Elements,17,Optics
sigma_17-70_2p8-4_os,Groups,13,Optics
sigma_17-70_2p8-4_os,Special elements / coatings,"1 ELD glass element
1 hybrid aspherical element
2 glass mold elements",Optics
sigma_17-70_2p8-4_os,Minimum focus,0.22 m (8.66″),Focus
sigma_17-70_2p8-4_os,Maximum magnification,0.37×,Focus
sigma_17-70_2p8-4_os,Autofocus,Yes,Focus
sigma_17-70_2p8-4_os,Motor type,Ultrasonic,Focus
sigma_17-70_2p8-4_os,Full time manual,No,Focus
sigma_17-70_2p8-4_os,Focus method,Internal,Focus
sigma_17-70_2p8-4_os,Focus notes,AF will not function with Pentax ist* series and K100D DSLR cameras that do not support HSM,Focus
sigma_17-70_2p8-4_os,Distance scale,Yes,Focus
sigma_17-70_2p8-4_os,DoF scale,No,Focus
sigma_17-70_2p8-4_os,Focus distance limiter,No,Focus
sigma_17-70_2p8-4_os,Weight,520 g (1.15 lb),Physical
sigma_17-70_2p8-4_os,Diameter,79 mm (3.11″),Physical
sigma_17-70_2p8-4_os,Length,89 mm (3.5″),Physical
sigma_17-70_2p8-4_os,Materials,Metal mount,Physical
sigma_17-70_2p8-4_os,Sealing,No,Physical
sigma_17-70_2p8-4_os,Zoom method,Rotary (extending),Physical
sigma_17-70_2p8-4_os,Filter thread,72.0 mm,Physical
sigma_17-70_2p8-4_os,Filter notes,Does not rotate on focusing,Physical
sigma_17-70_2p8-4_os,Hood supplied,Yes,Physical
sigma_17-70_2p8-4_os,Tripod collar,No,Physical
nikon_85_3p5g_vrdx,Lens type,Prime lens,Principal specifications
nikon_85_3p5g_vrdx,Max Format size,APS-C / DX,Principal specifications
nikon_85_3p5g_vrdx,Focal length,85 mm,Principal specifications
nikon_85_3p5g_vrdx,Image stabilization,Yes (vibration reduction (VR II) up to 4 stops),Principal specifications
nikon_85_3p5g_vrdx,Lens mount,Nikon F (DX),Principal specifications
nikon_85_3p5g_vrdx,Maximum aperture,F3.5,Aperture
nikon_85_3p5g_vrdx,Minimum aperture,F32,Aperture
nikon_85_3p5g_vrdx,Aperture ring,No,Aperture
nikon_85_3p5g_vrdx,Number of diaphragm blades,9,Aperture
nikon_85_3p5g_vrdx,Aperture notes,rounded blades,Aperture
nikon_85_3p5g_vrdx,Elements,14,Optics
nikon_85_3p5g_vrdx,Groups,10,Optics
nikon_85_3p5g_vrdx,Special elements / coatings,1 ED glass element,Optics
nikon_85_3p5g_vrdx,Minimum focus,0.29 m (11.26″),Focus
nikon_85_3p5g_vrdx,Autofocus,Yes,Focus
nikon_85_3p5g_vrdx,Motor type,Ring-type ultrasonic,Focus
nikon_85_3p5g_vrdx,Full time manual,Yes,Focus
nikon_85_3p5g_vrdx,Focus method,Internal,Focus
nikon_85_3p5g_vrdx,Distance scale,Yes,Focus
nikon_85_3p5g_vrdx,DoF scale,Yes,Focus
nikon_85_3p5g_vrdx,Weight,355 g (0.78 lb),Physical
nikon_85_3p5g_vrdx,Diameter,73 mm (2.87″),Physical
nikon_85_3p5g_vrdx,Length,99 mm (3.88″),Physical
nikon_85_3p5g_vrdx,Materials,"Plastic barrel, metal mount",Physical
nikon_85_3p5g_vrdx,Colour,Black,Physical
nikon_85_3p5g_vrdx,Zoom method,Rotary (internal),Physical
nikon_85_3p5g_vrdx,Filter thread,52.0 mm,Physical
nikon_85_3p5g_vrdx,Hood supplied,Yes,Physical
nikon_85_3p5g_vrdx,Hood product code,HB-37,Physical
sigma_70-300_4-5p6_os,Lens type,Zoom lens,Principal specifications
sigma_70-300_4-5p6_os,Max Format size,35mm FF,Principal specifications
sigma_70-300_4-5p6_os,Focal length,70–300 mm,Principal specifications
sigma_70-300_4-5p6_os,Image stabilization,Yes (4 stop claimed),Principal specifications
sigma_70-300_4-5p6_os,Lens mount,"Canon EF, Nikon F (FX), Pentax KAF3, Sigma SA Bayonet, Sony/Minolta Alpha",Principal specifications
sigma_70-300_4-5p6_os,Maximum aperture,F4–5.6,Aperture
sigma_70-300_4-5p6_os,Minimum aperture,F22–32,Aperture
sigma_70-300_4-5p6_os,Aperture ring,No,Aperture
sigma_70-300_4-5p6_os,Number of diaphragm blades,9,Aperture
sigma_70-300_4-5p6_os,Aperture notes,rounded diaphragm,Aperture
sigma_70-300_4-5p6_os,Elements,16,Optics
sigma_70-300_4-5p6_os,Groups,11,Optics
sigma_70-300_4-5p6_os,Special elements / coatings,1 SLD glass element,Optics
sigma_70-300_4-5p6_os,Minimum focus,1.50 m (59.06″),Focus
sigma_70-300_4-5p6_os,Maximum magnification,0.26×,Focus
sigma_70-300_4-5p6_os,Autofocus,Yes,Focus
sigma_70-300_4-5p6_os,Motor type,Micromotor,Focus
sigma_70-300_4-5p6_os,Full time manual,No,Focus
sigma_70-300_4-5p6_os,Focus method,Extending front,Focus
sigma_70-300_4-5p6_os,Focus notes,AF will not function with Pentax camera bodies that do not support HSM,Focus
sigma_70-300_4-5p6_os,Distance scale,Yes,Focus
sigma_70-300_4-5p6_os,DoF scale,Yes,Focus
sigma_70-300_4-5p6_os,Weight,610 g (1.34 lb),Physical
sigma_70-300_4-5p6_os,Diameter,77 mm (3.01″),Physical
sigma_70-300_4-5p6_os,Length,126 mm (4.96″),Physical
sigma_70-300_4-5p6_os,Sealing,No,Physical
sigma_70-300_4-5p6_os,Zoom method,Rotary (extending),Physical
sigma_70-300_4-5p6_os,Filter thread,58.0 mm,Physical
sigma_70-300_4-5p6_os,Filter notes,rotates on focusing,Physical
sigma_70-300_4-5p6_os,Hood supplied,Yes,Physical
sigma_70-300_4-5p6_os,Tripod collar,No,Physical
sigma_70-300_4-5p6_os,Notes,"For Pentax and Sony mount, it is not possible to use AF and OS when attaching to a film SLR, Pentax ist* series and K100D DSLR cameras",Other
panasonic_45_2p8,Lens type,Prime lens,Principal specifications
panasonic_45_2p8,Max Format size,FourThirds,Principal specifications
panasonic_45_2p8,Focal length,45 mm,Principal specifications
panasonic_45_2p8,Image stabilization,Yes (OIS),Principal specifications
panasonic_45_2p8,Lens mount,Micro Four Thirds,Principal specifications
panasonic_45_2p8,Maximum aperture,F2.8,Aperture
panasonic_45_2p8,Minimum aperture,F22,Aperture
panasonic_45_2p8,Aperture ring,No,Aperture
panasonic_45_2p8,Number of diaphragm blades,7,Aperture
panasonic_45_2p8,Aperture notes,rounded blades,Aperture
panasonic_45_2p8,Elements,14,Optics
panasonic_45_2p8,Groups,10,Optics
panasonic_45_2p8,Special elements / coatings,"1 Aspherical element
1 ED element",Optics
